timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54
2026-01-28 17:31:00,1197129,1197633,1899073,1200000,1900429,1200000,1896993,1200000,1896972,1200000,1900076,1200000,1895006,1200000,1995498,1200000,1987449,1900000,2001963,1200000,1886878,1200000,1797903,2900000,1995816,3000000,1895554,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:01,1197157,2162428,1899062,1200000,1895947,1200000,1895742,1200000,1888103,1200000,1895948,1200000,1896140,1200000,1895466,1200000,1895413,1200000,1896510,1200000,1895683,1200000,1995279,1200000,2494089,1200000,1895441,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:02,1197151,2415402,1899285,1200000,1896288,1200000,1808184,1200000,1900357,1200000,1895910,1200000,1898515,1200000,1896538,1200000,1908767,1200000,1907000,1200000,2002391,1200000,1896318,1200000,2493230,1200000,1897664,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:03,1897493,1338998,1896698,1200000,1901561,1200000,1892524,1200000,1836909,1200000,1895559,1200000,1895491,1200000,1895940,1197131,1896306,1184644,1995082,1200000,1895280,1200000,1895767,1200000,1995223,1200000,1993822,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:04,1200000,1709681,1200365,1200000,1895275,1200000,1894071,1200000,1895479,1200000,1900576,1200000,1895611,1200000,1995307,1200000,1899656,1200000,1884735,1197123,1898180,1200000,1995928,1200000,1994721,1200000,1895801,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:05,1200000,1197094,1197169,1196956,1620974,1200000,1997430,1200000,1899227,1200000,2049035,1200000,1895803,1200000,1894654,1200000,1895478,1200000,1995745,1200000,1995067,1200000,1894842,1200000,1895392,1200000,2003332,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:07,1197669,1589698,1200000,1894872,1900000,1200000,2100000,1200000,1199931,1200000,1896690,1200000,1998386,1200000,1995748,1200000,1612228,1200000,2010689,1200000,1895577,1200000,1896517,1200000,1895469,1200000,1995778,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:08,1200000,1443524,1200000,1200000,2000000,1200000,1197231,1200000,1197152,1200000,1191694,1200000,1895504,1200000,1898455,1200000,1896676,1200000,1896144,1200000,1907006,1200000,1897612,1200000,1894174,1200000,1994387,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:09,1200000,1789924,1200000,1188842,1900000,1200000,1197402,1200000,2000000,1200000,1200000,1200000,1197104,1200000,1895873,1200000,1895395,1200000,1995277,1200000,1994769,1197355,1896774,1200000,1895622,1200000,1984138,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:10,1200000,1197180,1200000,1200000,1197984,1200000,1197141,1200000,1894790,1200000,1897675,1200000,1197210,1200000,2000041,1200000,1895056,1200000,1995496,1200000,1896754,1200000,1899651,1200000,1999734,1200000,1895293,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:11,1200000,1197405,1200000,1197058,1200000,1197184,1898866,1197190,1200000,1197111,1200000,1200000,2000000,1200000,2000992,1200000,1995074,1200000,1980486,1200000,1673027,1200000,1995033,1200000,1895513,1200000,1986039,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:31:12,1200000,1197071,3000000,1200000,1899156,1200000,1912844,1200000,2001926,1200000,1196905,1200000,1895730,1200000,1895685,1200000,1197099,1200000,1995267,1200000,1895947,1200000,1885100,1200000,1992119,1200000,1996315,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
